date,DBC,EEM,EFA,GLD,IEF,IWM,LQD,SGOV,SPY,TIP,TLT
2017-11-03,241.3986646192225,478.86892831784616,816.4575045388549,441.371990922155,467.7054569934255,2140.7680766404046,775.3066742663223,222.27795284222037,1264.473764787459,232.0907638576264,925.0258888377671
2017-11-06,246.01235937790403,484.2425918928831,817.6273281609875,445.1409562804197,468.27699091035197,2143.21730855959,775.4988914400928,222.28838758318125,1266.4305730741708,232.4777266167852,928.4864503889862
2017-11-07,244.52406812647206,481.1423321307248,814.5859221527556,443.5309019846815,468.4529839962584,2117.575900919402,774.859053221402,222.29908430464738,1265.5501619294043,232.80357525749494,932.3881264492361
2017-11-08,244.07757263028483,483.4158306904751,817.2762230968159,445.0677567665581,467.88128876577935,2120.4568923635215,773.8345214276935,222.30986869143953,1267.7027019062052,232.66100897790616,930.3270448454539
2017-11-09,244.52406812647206,480.41908188564327,812.5975492343031,446.89735376901166,467.70545699342546,2112.9664119067324,771.7863003295749,222.32074074765706,1263.1038124948948,232.62037288867563,927.676501895211
2017-11-10,244.07757263028483,478.35222625305914,810.3748053634853,443.2381597641047,465.33132478276633,2111.3816720166246,767.3701658480342,222.3315261850674,1262.7125186527765,231.60187090810936,913.687451211328
2017-11-13,243.33345136684176,477.318822123485,806.9828020760052,443.89681580168536,465.1113737537713,2111.9579189544093,767.4982890282582,222.34239930044387,1263.8864849481615,231.5816128577203,915.6017984433046
2017-11-14,240.05921061369136,474.115430391487,806.3978338443919,444.8116143029122,465.77106552720363,2106.195449576565,767.6903117814214,222.35344723983758,1260.950933441974,231.86676541497326,921.7863051842701
2017-11-15,239.76156860492023,471.63528890457053,802.537934960387,444.26275753612384,467.44170933489454,2097.8402338458955,770.954633778328,222.36440858201328,1254.6396248572157,232.51852269061897,931.7993661747861
2017-11-16,239.0174310999619,481.45248601521746,808.9714006766459,444.2261577791931,466.2544819160124,2128.6673774365377,770.05848439232,222.37554475692454,1265.3052642019604,232.02964973917736,923.7005823090454
2017-11-17,242.88695587065453,483.82921129167926,806.0470673035026,449.56857767626514,466.8700544328037,2138.4635753788725,771.0184037375291,222.3868557563644,1261.587209780566,232.43695054102682,930.5479526359749
2017-11-20,240.95220160606584,486.309258031724,807.8017463161543,443.89681580168536,466.1225677583589,2154.021512964643,771.0184037375291,222.3982544561213,1263.739919295427,232.0907638576264,930.1792588656326
2017-11-21,242.5893138618834,492.8195998264823,813.8840505476945,444.6286713531276,466.2106852864766,2176.49295433501,773.578599101591,222.40965374013194,1272.008205704957,232.0704058168603,933.1246025963069
2017-11-22,243.92873538438403,494.0596942566585,816.10645589523,448.7269507714651,467.70545699342546,2173.6119628908905,776.5869339655259,222.4209664745049,1270.882981601777,232.76285917596275,936.1432083520824
2017-11-23,244.1205006509014,NA,NA,NA,NA,NA,NA,222.43227978429334,NA,NA,NA
2017-11-24,244.865255670235,493.02624275364843,822.7737283583837,447.59260956352307,467.3099968191818,2174.4764549199685,775.6909141932562,222.4435936695265,1273.8182788008746,232.47772661678513,933.5666986061526
2017-11-27,244.4183929060647,485.7926033403727,817.8611349078819,449.45880632290726,467.61750077886035,2167.849980002652,775.2429043071213,222.45473381008583,1273.182511076462,232.4369505410268,932.2413920774305
2017-11-28,243.37581064870207,489.40947042044644,822.5398087703949,449.38560680904567,467.70545699342546,2201.991090786361,776.3309468325544,222.46613598901214,1286.0988529346573,232.41671248871313,933.493015937845
2017-11-29,241.7374113724457,481.65908156894784,819.2647652769094,446.5680397089386,466.2106852864766,2209.3375703199044,773.2587123956802,222.477451596321,1285.3157566362408,231.78523326153191,924.2899735483049
2017-11-30,240.69479660651595,476.3888342043656,820.0834838348707,443.12838841074694,464.75954889551093,2213.37081239479,772.3626278165412,222.48859343251044,1296.568760589313,231.54091677426356,921.1977552314229
2017-12-01,242.78002613837546,473.702049790283,816.80832750029106,444.92138565626965,466.47697363346117,2204.2955920478926,774.7497240332191,222.49973582669136,1293.8775981963895,232.4225719248079,933.6287434790853
2017-12-04,239.80113609530957,474.6320850828383,813.8840505476948,443.4211306313238,466.2569016193017,2196.0841339956655,775.9697133441534,222.51105314303592,1292.312083751796,232.50432405707878,934.0712601321374
2017-12-05,239.80113609530957,474.3220259452174,812.1293715350429,440.274221553709,466.6090491046673,2174.18869631828,777.4454953674523,222.52245820867586,1287.6641130721607,232.74992042117327,938.7191572404043
2017-12-06,235.77959877774677,467.915005614042,810.4918779985737,439.35942305248227,467.5777369881399,2163.960495606209,778.9216014250966,222.53386385889584,1287.9087564925146,232.995476789117,941.9654711852028
2017-12-07,236.52433754279681,469.25851625467294,812.5975492343031,433.5778898245449,466.74116490426167,2179.0866736670464,777.3810773395602,222.5451829111424,1291.9694473328525,232.6884863335177,934.5877398823009
2017-12-08,237.71589030916647,474.7353591729854,816.9252872942856,433.5413179850488,466.3888157769553,2181.1029298372846,776.4186305264559,222.55641534353396,1299.0149404857623,232.5861961778021,934.6611421218042
2017-12-11,238.31167481949308,477.1122265697547,819.0306764272796,431.82149233595294,466.0807472198425,2180.2389242978124,776.9963837645424,222.56808425709295,1302.9290656733654,232.40207389751396,932.7432895297752
2017-12-12,236.2264452876335,473.9086927174491,820.0834838348707,432.33377726324517,465.6842385075069,2173.467961967645,776.4186305264559,222.57984094417554,1305.2285103790207,232.58619617780204,932.3743153306289
2017-12-13,235.18383052170373,479.59236805667115,823.2417367960029,436.06614286457904,467.5777369881399,2186.43315320059,779.1142074400818,222.59124953561508,1305.0821142643458,232.99547678911696,939.3835631847917
2017-12-14,235.92855303247018,476.07872769330885,818.6797406247492,435.1879441202831,467.40162291706895,2162.232241282461,780.5255714354884,222.60283309622616,1299.7492098229434,232.99547678911696,943.3668440270683
2017-12-15,235.92855303247018,477.11222656975474,818.4457646162134,436.1027426215099,467.3135053889513,2193.0596281179064,781.6170487249841,222.6143300671847,1310.572095718193,232.99547678911696,946.9082391811024
2017-12-18,236.97115154411637,482.4856532776125,828.1544995081457,438.11531049118264,466.2569016193017,2222.73427783298,779.3065542275906,222.62643783071306,1318.8830209497735,232.586196177802,938.2769210161567
2017-12-19,238.75850507509617,479.9365834415381,825.1165351532828,438.4446245512556,464.1430891541803,2205.158867852957,775.327671691913,222.6384591024745,1313.817817104864,231.8906631150866,926.1034365179652
2017-12-20,240.09902835047282,480.56608165707775,823.6978969187453,439.61556551612847,462.7779732151484,2209.4808415087414,773.2742012373967,222.65056817835617,1313.12915350578,231.11327792972332,915.8488562198185
2017-12-21,240.24793384234556,483.71309900041746,826.6533180133024,440.2376217967783,463.1041895469306,2219.1542008256724,775.357418044833,222.6624164079173,1315.8340484815508,231.7196395741912,921.1864679720533
