date,cpi,corecpi,pce,corepce,mediancpi,trimmedmeancpi,trimmedmeanpce,medianpce
2019-09-01,1.32604794635922,2.35457476774057,0.966490639638895,1.49772974434443,2.87100857273794,2.13030933315292,1.7506070466409,2.18118549821047
2019-12-01,2.83917362164194,2.54714116149215,1.58346669675851,1.4103253030054,2.74730230587563,2.7677819577919,1.71845524095375,2.28394305644737
2020-03-01,1.44978568320633,2.33110582633942,1.39847211629986,1.81739711530642,3.09860760103322,2.59738540162691,2.03575903518209,2.64469988877323
2020-06-01,-3.84662551000091,-2.0476457363677,-1.62909228675936,-0.751098785988502,2.55253253339542,1.39688716381454,1.57806196321471,2.1791706397039
2020-09-01,4.65138822600075,3.93993631964999,3.18294100978567,3.00982841739077,2.5808138071435,2.83964811829134,2.05097356542177,1.98304034134289
2020-12-01,2.91693593937621,2.44979359282327,2.05310799435683,1.80684308977603,1.6346279889669,1.82422575147032,1.39615125081844,1.55558779612583
2021-03-01,4.03475354220628,1.49891346096604,4.62597695963194,3.46228708441654,1.74572293644153,1.9880530050689,2.05808003533987,1.99970855825107
2021-06-01,7.63215532933068,7.09504260789657,6.208965842296,5.80870218384064,2.91781499784061,4.19500551381184,2.66424076695899,3.1003935744194
2021-09-01,6.56991557434428,5.27664089896334,5.55082127163826,4.82940310683935,3.73877610311169,5.18733473283866,3.14372641949492,3.71775198365552
2021-12-01,8.82814697975971,6.30288248034592,6.84062344426755,5.30685534675122,5.70898281895926,7.24594829251344,4.50041551401916,4.94003100791898
2022-03-01,9.08473752344752,6.66062191055661,7.74270532786361,6.13303285090117,5.86072400013102,6.95731752487241,5.18465829118526,5.45851946891693
2022-06-01,9.90602737110411,5.87593871558785,7.51391230081113,4.85968212098034,6.76930387578936,6.9284747390393,4.50650604082492,6.15531643490408
2022-09-01,5.39527259776558,6.2667702942627,4.67256215668077,5.14402607153843,7.56993726979274,7.15376489749771,5.48895529446995,6.70980921139193
2022-12-01,4.1100443439815,5.12379423219491,4.13136869922581,4.71173337013571,7.01126885816425,5.64626084950388,4.6870749476839,6.01140172106598
2023-03-01,3.65831964195529,4.86935450123591,3.8869792340714,4.72081510501572,6.2624954048758,5.37884543009646,4.67875526217374,5.20421855869655
2023-06-01,2.998243600365,4.68544959777619,2.99000483406797,3.96547422859723,5.31642699950259,3.62228449314344,3.86330105555817,4.10009568226513
2023-09-01,3.49619709864029,2.98912159407565,2.71970977396323,2.36897728987466,4.12507927036891,3.11158683805937,2.7345826845826,3.11166361673809
2023-12-01,2.79444557032003,3.40678625829551,1.82057843338013,2.13769270488293,4.62564661604894,3.33657104519869,2.49201409330533,3.10985658247731
2024-03-01,3.70567330738918,4.19224909856524,3.58834559038721,3.99527961193822,4.93295982527271,4.15194495647377,3.65030840882608,4.1491217261733
2024-06-01,2.75667567768216,3.11418485115862,2.59206026542906,2.87954740383074,3.84286332258412,2.90243239436023,2.89494050687107,3.41708599816239
2024-09-01,1.39596164454738,2.37518465595412,1.69941764671198,2.35278244813575,3.02775751578999,2.36172775106223,2.26498600317064,2.55558315956621
2024-12-01,3.03343732508785,3.37492213872259,2.51839708422128,2.71956084181686,3.64092595103678,3.2478377595889,2.857467475271,3.40735624887907
2025-03-01,3.78459079220714,3.46283739337347,3.43051694846648,3.27503251702115,3.63340727606387,3.76105111019975,2.84197935790715,3.41592923505634
2025-06-01,1.64810613939979,2.06983027171164,2.13199307045904,2.59772898389428,3.69842566647238,2.87851067107825,2.63898509469891,3.36687901699899
2025-09-01,3.13809237916829,3.3472098186119,,,3.34169891330758,3.0570176653361,,2.83303947239821
,,,,,,,,
